2022-10-07 21:40:58.361357,-128,-127,128000,65535
2022-10-07 21:40:58.412522,-128,-120,130560,65535
2022-10-07 21:40:58.463734,-128,-112,130560,65535
2022-10-07 21:40:59.015467,-128,-104,130560,65535
2022-10-07 21:40:59.066675,-128,-96,130560,65535
2022-10-07 21:40:59.118036,-128,-88,130560,65535
2022-10-07 21:40:59.169038,-128,-80,130560,65535
2022-10-07 21:40:59.220201,-128,-72,130560,65535
2022-10-07 21:40:59.271345,-128,-64,140800,65535
2022-10-07 21:40:59.322550,-128,-56,204800,65535
2022-10-07 21:40:59.373761,-128,-48,261120,65535
2022-10-07 21:40:59.424922,-128,-40,261120,65535
2022-10-07 21:40:59.475994,-128,-32,261120,65535
2022-10-07 21:41:00.027740,-128,-24,261120,65535
2022-10-07 21:41:00.078918,-128,-16,261120,65535
2022-10-07 21:41:00.130155,-128,-8,256000,65535
2022-10-07 21:41:00.181392,-128,127,133120,65535
2022-10-07 21:41:00.232527,-128,120,133120,65535
2022-10-07 21:41:00.283706,-128,112,133120,65535
2022-10-07 21:41:00.334902,-128,104,133120,65535
2022-10-07 21:41:00.385980,-128,96,133120,65535
2022-10-07 21:41:00.437164,-128,88,133120,65535
2022-10-07 21:41:00.488391,-128,80,133120,65535
2022-10-07 21:41:01.040217,-128,72,133120,65535
2022-10-07 21:41:01.091390,-128,64,140800,65535
2022-10-07 21:41:01.142504,-128,56,194560,65535
2022-10-07 21:41:01.193627,-128,48,261120,65535
2022-10-07 21:41:01.244823,-128,40,261120,65535
2022-10-07 21:41:01.295824,-128,32,261120,65535
2022-10-07 21:41:01.346820,-128,24,261120,65535
2022-10-07 21:41:01.397978,-128,16,261120,65535
2022-10-07 21:41:01.448868,-128,8,253440,65535
2022-10-07 21:41:01.500035,-128,0,256000,65535
2022-10-07 21:41:02.051782,-120,-127,128000,65535
2022-10-07 21:41:02.102996,-120,-120,130560,65535
2022-10-07 21:41:02.153945,-120,-112,130560,65535
2022-10-07 21:41:02.205086,-120,-104,130560,65535
2022-10-07 21:41:02.256234,-120,-96,130560,65535
2022-10-07 21:41:02.307371,-120,-88,130560,65535
2022-10-07 21:41:02.358551,-120,-80,130560,65535
2022-10-07 21:41:02.409633,-120,-72,130560,65535
2022-10-07 21:41:02.460685,-120,-64,143360,65535
2022-10-07 21:41:02.511906,-120,-56,215040,65535
2022-10-07 21:41:03.063648,-120,-48,261120,65535
2022-10-07 21:41:03.114688,-120,-40,261120,65535
2022-10-07 21:41:03.165764,-120,-32,261120,65535
2022-10-07 21:41:03.216799,-120,-24,261120,65535
2022-10-07 21:41:03.267853,-120,-16,266240,65535
2022-10-07 21:41:03.318872,-120,-8,340480,65535
2022-10-07 21:41:03.369886,-120,127,130560,65535
2022-10-07 21:41:03.420900,-120,120,133120,65535
2022-10-07 21:41:03.471899,-120,112,133120,65535
