2022-10-07 18:54:01.074247,-128,-127,128000,65535
2022-10-07 18:54:01.125449,-128,-120,130560,65535
2022-10-07 18:54:01.176514,-128,-112,130560,65535
2022-10-07 18:54:01.728293,-128,-104,130560,65535
2022-10-07 18:54:01.779452,-128,-96,130560,65535
2022-10-07 18:54:01.830728,-128,-88,130560,65535
2022-10-07 18:54:01.881900,-128,-80,130560,65535
2022-10-07 18:54:01.933185,-128,-72,130560,65535
2022-10-07 18:54:01.984383,-128,-64,179200,65535
2022-10-07 18:54:02.035505,-128,-56,261120,65535
2022-10-07 18:54:02.086612,-128,-48,261120,65535
2022-10-07 18:54:02.137803,-128,-40,261120,65535
2022-10-07 18:54:02.188959,-128,-32,261120,65535
2022-10-07 18:54:02.740894,-128,-24,261120,65535
2022-10-07 18:54:02.792078,-128,-16,258560,65535
2022-10-07 18:54:02.843265,-128,-8,258560,65535
2022-10-07 18:54:02.894549,-128,127,133120,65535
2022-10-07 18:54:02.945610,-128,120,133120,65535
2022-10-07 18:54:02.996750,-128,112,133120,65535
2022-10-07 18:54:03.047890,-128,104,133120,65535
2022-10-07 18:54:03.099039,-128,96,133120,65535
2022-10-07 18:54:03.150251,-128,88,133120,65535
2022-10-07 18:54:03.201443,-128,80,133120,65535
2022-10-07 18:54:03.753346,-128,72,135680,65535
2022-10-07 18:54:03.804628,-128,64,189440,65535
2022-10-07 18:54:03.855672,-128,56,261120,65535
2022-10-07 18:54:03.906810,-128,48,261120,65535
2022-10-07 18:54:03.958131,-128,40,261120,65535
2022-10-07 18:54:04.009322,-128,32,261120,65535
2022-10-07 18:54:04.060496,-128,24,256000,65535
2022-10-07 18:54:04.111620,-128,16,256000,65535
2022-10-07 18:54:04.162758,-128,8,256000,65535
2022-10-07 18:54:04.214013,-128,0,256000,65535
2022-10-07 18:54:04.765902,-120,-127,130560,65535
2022-10-07 18:54:04.817047,-120,-120,130560,65535
2022-10-07 18:54:04.868356,-120,-112,130560,65535
2022-10-07 18:54:04.919523,-120,-104,130560,65535
2022-10-07 18:54:04.970729,-120,-96,130560,65535
2022-10-07 18:54:05.021886,-120,-88,130560,65535
2022-10-07 18:54:05.073030,-120,-80,130560,65535
2022-10-07 18:54:05.124311,-120,-72,133120,65535
2022-10-07 18:54:05.175541,-120,-64,192000,65535
2022-10-07 18:54:05.226683,-120,-56,258560,65535
2022-10-07 18:54:05.778667,-120,-48,261120,65535
2022-10-07 18:54:05.829788,-120,-40,261120,65535
2022-10-07 18:54:05.881007,-120,-32,261120,65535
2022-10-07 18:54:05.932414,-120,-24,261120,65535
2022-10-07 18:54:05.983690,-120,-16,273920,65535
2022-10-07 18:54:06.034765,-120,-8,345600,65535
2022-10-07 18:54:06.086011,-120,127,130560,65535
2022-10-07 18:54:06.137285,-120,120,133120,65535
2022-10-07 18:54:06.188510,-120,112,133120,65535
2022-10-07 18:54:06.239669,-120,104,133120,65535
2022-10-07 18:54:06.791411,-120,96,133120,65535
2022-10-07 18:54:06.842605,-120,88,133120,65535
2022-10-07 18:54:06.893739,-120,80,133120,65535
2022-10-07 18:54:06.944815,-120,72,138240,65535
2022-10-07 18:54:06.995966,-120,64,199680,65535
2022-10-07 18:54:07.047137,-120,56,258560,65535
2022-10-07 18:54:07.098308,-120,48,261120,65535
2022-10-07 18:54:07.149486,-120,40,261120,65535
2022-10-07 18:54:07.200665,-120,32,261120,65535
2022-10-07 18:54:07.251766,-120,24,266240,65535
2022-10-07 18:54:07.803516,-120,16,304640,65535
2022-10-07 18:54:07.854714,-120,8,450560,65535
2022-10-07 18:54:07.905965,-120,0,509440,65535
2022-10-07 18:54:07.957136,-112,-127,128000,65535
2022-10-07 18:54:08.008347,-112,-120,130560,65535
2022-10-07 18:54:08.059508,-112,-112,130560,65535
2022-10-07 18:54:08.110703,-112,-104,130560,65535
2022-10-07 18:54:08.161813,-112,-96,130560,65535
2022-10-07 18:54:08.212843,-112,-88,130560,65535
2022-10-07 18:54:08.263978,-112,-80,130560,65535
2022-10-07 18:54:08.815746,-112,-72,130560,65535
2022-10-07 18:54:08.866875,-112,-64,184320,65535
2022-10-07 18:54:08.918087,-112,-56,261120,65535
2022-10-07 18:54:08.969231,-112,-48,261120,65535
2022-10-07 18:54:09.020385,-112,-40,261120,65535
2022-10-07 18:54:09.071535,-112,-32,261120,65535
2022-10-07 18:54:09.122743,-112,-24,266240,65535
2022-10-07 18:54:09.173845,-112,-16,309760,65535
2022-10-07 18:54:09.225028,-112,-8,519680,65535
2022-10-07 18:54:09.276195,-112,127,133120,65535
2022-10-07 18:54:09.828152,-112,120,133120,65535
2022-10-07 18:54:09.879426,-112,112,133120,65535
2022-10-07 18:54:09.930616,-112,104,133120,65535
2022-10-07 18:54:09.981804,-112,96,133120,65535
2022-10-07 18:54:10.032967,-112,88,133120,65535
2022-10-07 18:54:10.084135,-112,80,133120,65535
2022-10-07 18:54:10.135337,-112,72,135680,65535
2022-10-07 18:54:10.186517,-112,64,192000,65535
2022-10-07 18:54:10.237727,-112,56,261120,65535
2022-10-07 18:54:10.288968,-112,48,261120,65535
2022-10-07 18:54:10.840731,-112,40,261120,65535
2022-10-07 18:54:10.891917,-112,32,263680,65535
2022-10-07 18:54:10.942971,-112,24,279040,65535
2022-10-07 18:54:10.994139,-112,16,404480,65535
2022-10-07 18:54:11.045275,-112,8,1116160,65535
2022-10-07 18:54:11.096420,-112,0,1441280,65535
2022-10-07 18:54:11.147600,-104,-127,128000,65535
2022-10-07 18:54:11.198936,-104,-120,130560,65535
2022-10-07 18:54:11.250103,-104,-112,130560,65535
2022-10-07 18:54:11.301246,-104,-104,130560,65535
2022-10-07 18:54:11.853005,-104,-96,130560,65535
2022-10-07 18:54:11.904192,-104,-88,130560,65535
2022-10-07 18:54:11.955331,-104,-80,130560,65535
2022-10-07 18:54:12.006477,-104,-72,130560,65535
2022-10-07 18:54:12.057723,-104,-64,179200,65535
2022-10-07 18:54:12.108897,-104,-56,261120,65535
2022-10-07 18:54:12.159992,-104,-48,261120,65535
2022-10-07 18:54:12.211167,-104,-40,261120,65535
2022-10-07 18:54:12.262307,-104,-32,263680,65535
2022-10-07 18:54:12.313451,-104,-24,281600,65535
2022-10-07 18:54:12.865269,-104,-16,404480,65535
2022-10-07 18:54:12.916409,-104,-8,1075200,65535
2022-10-07 18:54:12.967542,-104,127,133120,65535
2022-10-07 18:54:13.018743,-104,120,133120,65535
2022-10-07 18:54:13.069930,-104,112,133120,65535
2022-10-07 18:54:13.121031,-104,104,133120,65535
2022-10-07 18:54:13.172200,-104,96,133120,65535
2022-10-07 18:54:13.223343,-104,88,133120,65535
2022-10-07 18:54:13.274489,-104,80,133120,65535
2022-10-07 18:54:13.325660,-104,72,135680,65535
2022-10-07 18:54:13.877493,-104,64,192000,65535
2022-10-07 18:54:13.928688,-104,56,258560,65535
2022-10-07 18:54:13.979898,-104,48,261120,65535
2022-10-07 18:54:14.031008,-104,40,261120,65535
2022-10-07 18:54:14.082097,-104,32,268800,65535
2022-10-07 18:54:14.133232,-104,24,322560,65535
2022-10-07 18:54:14.184352,-104,16,675840,65535
2022-10-07 18:54:14.235474,-104,8,3064320,65535
2022-10-07 18:54:14.286619,-104,0,5186560,65535
2022-10-07 18:54:14.337817,-96,-127,128000,65535
2022-10-07 18:54:14.889579,-96,-120,130560,65535
2022-10-07 18:54:14.940771,-96,-112,130560,65535
2022-10-07 18:54:14.991970,-96,-104,130560,65535
2022-10-07 18:54:15.043228,-96,-96,130560,65535
2022-10-07 18:54:15.094418,-96,-88,130560,65535
2022-10-07 18:54:15.145554,-96,-80,130560,65535
2022-10-07 18:54:15.196754,-96,-72,130560,65535
2022-10-07 18:54:15.247952,-96,-64,176640,65535
2022-10-07 18:54:15.299275,-96,-56,261120,65535
2022-10-07 18:54:15.350377,-96,-48,261120,65535
2022-10-07 18:54:15.902183,-96,-40,261120,65535
2022-10-07 18:54:15.953313,-96,-32,271360,65535
2022-10-07 18:54:16.004432,-96,-24,330240,65535
2022-10-07 18:54:16.055557,-96,-16,640000,65535
2022-10-07 18:54:16.106737,-96,-8,3084800,65535
2022-10-07 18:54:16.157935,-96,127,130560,65535
2022-10-07 18:54:16.209135,-96,120,133120,65535
2022-10-07 18:54:16.260209,-96,112,133120,65535
2022-10-07 18:54:16.311340,-96,104,133120,65535
2022-10-07 18:54:16.362585,-96,96,133120,65535
2022-10-07 18:54:16.914431,-96,88,133120,65535
2022-10-07 18:54:16.965600,-96,80,133120,65535
2022-10-07 18:54:17.016809,-96,72,135680,65535
2022-10-07 18:54:17.068011,-96,64,186880,65535
2022-10-07 18:54:17.119182,-96,56,261120,65535
2022-10-07 18:54:17.170431,-96,48,261120,65535
2022-10-07 18:54:17.221607,-96,40,263680,65535
2022-10-07 18:54:17.272856,-96,32,286720,65535
2022-10-07 18:54:17.324205,-96,24,422400,65535
2022-10-07 18:54:17.375292,-96,16,1576960,65535
2022-10-07 18:54:17.927274,-96,8,10408960,65535
2022-10-07 18:54:17.978392,-96,0,15142400,65535
2022-10-07 18:54:18.029622,-88,-127,128000,65535
2022-10-07 18:54:18.080770,-88,-120,130560,65535
2022-10-07 18:54:18.131980,-88,-112,130560,65535
2022-10-07 18:54:18.183183,-88,-104,130560,65535
2022-10-07 18:54:18.234390,-88,-96,130560,65535
2022-10-07 18:54:18.285630,-88,-88,130560,65535
2022-10-07 18:54:18.336786,-88,-80,130560,65535
2022-10-07 18:54:18.387966,-88,-72,130560,65535
2022-10-07 18:54:18.939726,-88,-64,179200,65535
2022-10-07 18:54:18.990907,-88,-56,258560,65535
2022-10-07 18:54:19.042116,-88,-48,261120,65535
2022-10-07 18:54:19.093266,-88,-40,263680,65535
2022-10-07 18:54:19.144325,-88,-32,294400,65535
2022-10-07 18:54:19.195441,-88,-24,442880,65535
2022-10-07 18:54:19.246541,-88,-16,1461760,65535
2022-10-07 18:54:19.297672,-88,-8,11860480,65535
2022-10-07 18:54:19.348837,-88,127,130560,65535
2022-10-07 18:54:19.400029,-88,120,133120,65535
2022-10-07 18:54:19.951958,-88,112,133120,65535
2022-10-07 18:54:20.003333,-88,104,133120,65535
2022-10-07 18:54:20.054392,-88,96,133120,65535
2022-10-07 18:54:20.105524,-88,88,133120,65535
2022-10-07 18:54:20.156775,-88,80,133120,65535
2022-10-07 18:54:20.207938,-88,72,135680,65535
2022-10-07 18:54:20.259156,-88,64,189440,65535
2022-10-07 18:54:20.310301,-88,56,261120,65535
2022-10-07 18:54:20.361356,-88,48,261120,65535
2022-10-07 18:54:20.412463,-88,40,268800,65535
2022-10-07 18:54:20.964225,-88,32,332800,65535
2022-10-07 18:54:21.015418,-88,24,704000,65535
2022-10-07 18:54:21.066511,-88,16,4884480,65535
2022-10-07 18:54:21.117633,-88,8,35243520,65535
2022-10-07 18:54:21.168910,-88,0,44103680,65535
2022-10-07 18:54:21.220121,-80,-127,130560,65535
2022-10-07 18:54:21.271309,-80,-120,130560,65535
2022-10-07 18:54:21.322799,-80,-112,130560,65535
2022-10-07 18:54:21.373966,-80,-104,130560,65535
2022-10-07 18:54:21.425186,-80,-96,130560,65535
2022-10-07 18:54:21.976923,-80,-88,130560,65535
2022-10-07 18:54:22.028258,-80,-80,130560,65535
2022-10-07 18:54:22.079444,-80,-72,130560,65535
2022-10-07 18:54:22.130625,-80,-64,181760,65535
