2022-10-07 21:36:06.894458,-128,-127,128000,65535
2022-10-07 21:36:06.945645,-128,-120,130560,65535
2022-10-07 21:36:06.996825,-128,-112,130560,65535
2022-10-07 21:36:07.548595,-128,-104,130560,65535
2022-10-07 21:36:07.599742,-128,-96,130560,65535
2022-10-07 21:36:07.650726,-128,-88,130560,65535
2022-10-07 21:36:07.701842,-128,-80,130560,65535
2022-10-07 21:36:07.752869,-128,-72,130560,65535
2022-10-07 21:36:07.804048,-128,-64,161280,65535
2022-10-07 21:36:07.855226,-128,-56,261120,65535
2022-10-07 21:36:07.906354,-128,-48,258560,65535
2022-10-07 21:36:07.957432,-128,-40,261120,65535
2022-10-07 21:36:08.008585,-128,-32,261120,65535
2022-10-07 21:36:08.560301,-128,-24,261120,65535
2022-10-07 21:36:08.611597,-128,-16,261120,65535
2022-10-07 21:36:08.662932,-128,-8,256000,65535
2022-10-07 21:36:08.713971,-128,127,130560,65535
2022-10-07 21:36:08.765160,-128,120,133120,65535
2022-10-07 21:36:08.816307,-128,112,133120,65535
2022-10-07 21:36:08.867484,-128,104,133120,65535
2022-10-07 21:36:08.918607,-128,96,133120,65535
2022-10-07 21:36:08.969879,-128,88,133120,65535
2022-10-07 21:36:09.020958,-128,80,133120,65535
2022-10-07 21:36:09.572779,-128,72,133120,65535
2022-10-07 21:36:09.623701,-128,64,168960,65535
2022-10-07 21:36:09.674672,-128,56,240640,65535
2022-10-07 21:36:09.725705,-128,48,261120,65535
2022-10-07 21:36:09.776884,-128,40,261120,65535
2022-10-07 21:36:09.827787,-128,32,261120,65535
2022-10-07 21:36:09.879083,-128,24,261120,65535
2022-10-07 21:36:09.929936,-128,16,258560,65535
2022-10-07 21:36:09.981144,-128,8,258560,65535
2022-10-07 21:36:10.032406,-128,0,258560,65535
2022-10-07 21:36:10.584398,-120,-127,130560,65535
2022-10-07 21:36:10.635535,-120,-120,130560,65535
2022-10-07 21:36:10.686546,-120,-112,130560,65535
2022-10-07 21:36:10.737735,-120,-104,130560,65535
2022-10-07 21:36:10.788737,-120,-96,130560,65535
2022-10-07 21:36:10.839904,-120,-88,130560,65535
2022-10-07 21:36:10.891096,-120,-80,130560,65535
2022-10-07 21:36:10.942239,-120,-72,133120,65535
2022-10-07 21:36:10.993389,-120,-64,171520,65535
2022-10-07 21:36:11.044519,-120,-56,258560,65535
2022-10-07 21:36:11.596388,-120,-48,261120,65535
2022-10-07 21:36:11.647480,-120,-40,261120,65535
2022-10-07 21:36:11.698600,-120,-32,261120,65535
2022-10-07 21:36:11.749685,-120,-24,261120,65535
2022-10-07 21:36:11.800745,-120,-16,273920,65535
2022-10-07 21:36:11.851797,-120,-8,376320,65535
2022-10-07 21:36:11.902933,-120,127,133120,65535
2022-10-07 21:36:11.953858,-120,120,133120,65535
2022-10-07 21:36:12.004830,-120,112,133120,65535
2022-10-07 21:36:12.055803,-120,104,133120,65535
2022-10-07 21:36:12.607596,-120,96,133120,65535
2022-10-07 21:36:12.658641,-120,88,133120,65535
2022-10-07 21:36:12.709704,-120,80,133120,65535
2022-10-07 21:36:12.760727,-120,72,133120,65535
2022-10-07 21:36:12.811773,-120,64,176640,65535
2022-10-07 21:36:12.862788,-120,56,248320,65535
2022-10-07 21:36:12.913780,-120,48,258560,65535
2022-10-07 21:36:12.964769,-120,40,261120,65535
2022-10-07 21:36:13.015787,-120,32,261120,65535
2022-10-07 21:36:13.066783,-120,24,263680,65535
2022-10-07 21:36:13.618421,-120,16,286720,65535
2022-10-07 21:36:13.669523,-120,8,430080,65535
2022-10-07 21:36:13.720653,-120,0,542720,65535
2022-10-07 21:36:13.771739,-112,-127,128000,65535
2022-10-07 21:36:13.822826,-112,-120,130560,65535
2022-10-07 21:36:13.873818,-112,-112,130560,65535
2022-10-07 21:36:13.924809,-112,-104,130560,65535
2022-10-07 21:36:13.975828,-112,-96,130560,65535
2022-10-07 21:36:14.026649,-112,-88,130560,65535
2022-10-07 21:36:14.077498,-112,-80,130560,65535
2022-10-07 21:36:14.629272,-112,-72,130560,65535
2022-10-07 21:36:14.680386,-112,-64,161280,65535
2022-10-07 21:36:14.731481,-112,-56,261120,65535
2022-10-07 21:36:14.782597,-112,-48,261120,65535
2022-10-07 21:36:14.833715,-112,-40,261120,65535
2022-10-07 21:36:14.884763,-112,-32,261120,65535
2022-10-07 21:36:14.935862,-112,-24,263680,65535
2022-10-07 21:36:14.986856,-112,-16,317440,65535
2022-10-07 21:36:15.037882,-112,-8,645120,65535
2022-10-07 21:36:15.089090,-112,127,133120,65535
2022-10-07 21:36:15.640607,-112,120,133120,65535
2022-10-07 21:36:15.691746,-112,112,133120,65535
2022-10-07 21:36:15.742947,-112,104,133120,65535
2022-10-07 21:36:15.793923,-112,96,133120,65535
2022-10-07 21:36:15.844911,-112,88,133120,65535
2022-10-07 21:36:15.895927,-112,80,133120,65535
2022-10-07 21:36:15.946914,-112,72,133120,65535
2022-10-07 21:36:15.998111,-112,64,171520,65535
2022-10-07 21:36:16.049014,-112,56,245760,65535
2022-10-07 21:36:16.100007,-112,48,258560,65535
2022-10-07 21:36:16.651891,-112,40,261120,65535
2022-10-07 21:36:16.703078,-112,32,261120,65535
2022-10-07 21:36:16.753997,-112,24,268800,65535
2022-10-07 21:36:16.804930,-112,16,353280,65535
2022-10-07 21:36:16.855932,-112,8,849920,65535
2022-10-07 21:36:16.907162,-112,0,1840640,65535
2022-10-07 21:36:16.958343,-104,-127,128000,65535
2022-10-07 21:36:17.010112,-104,-120,130560,65535
2022-10-07 21:36:17.060980,-104,-112,130560,65535
2022-10-07 21:36:17.111986,-104,-104,130560,65535
2022-10-07 21:36:17.663665,-104,-96,130560,65535
2022-10-07 21:36:17.714755,-104,-88,130560,65535
2022-10-07 21:36:17.765806,-104,-80,130560,65535
2022-10-07 21:36:17.816972,-104,-72,130560,65535
2022-10-07 21:36:17.868182,-104,-64,161280,65535
2022-10-07 21:36:17.919273,-104,-56,258560,65535
2022-10-07 21:36:17.970183,-104,-48,258560,65535
2022-10-07 21:36:18.021102,-104,-40,261120,65535
2022-10-07 21:36:18.072035,-104,-32,261120,65535
2022-10-07 21:36:18.123363,-104,-24,281600,65535
2022-10-07 21:36:18.675111,-104,-16,435200,65535
2022-10-07 21:36:18.726047,-104,-8,1694720,65535
2022-10-07 21:36:18.777255,-104,127,130560,65535
2022-10-07 21:36:18.828205,-104,120,133120,65535
2022-10-07 21:36:18.879172,-104,112,133120,65535
2022-10-07 21:36:18.930310,-104,104,133120,65535
2022-10-07 21:36:18.981238,-104,96,133120,65535
2022-10-07 21:36:19.032201,-104,88,133120,65535
2022-10-07 21:36:19.083376,-104,80,133120,65535
2022-10-07 21:36:19.134529,-104,72,133120,65535
2022-10-07 21:36:19.686307,-104,64,171520,65535
2022-10-07 21:36:19.737530,-104,56,238080,65535
2022-10-07 21:36:19.788683,-104,48,261120,65535
2022-10-07 21:36:19.839847,-104,40,261120,65535
2022-10-07 21:36:19.890947,-104,32,263680,65535
2022-10-07 21:36:19.942014,-104,24,296960,65535
2022-10-07 21:36:19.993030,-104,16,532480,65535
2022-10-07 21:36:20.044225,-104,8,2304000,65535
2022-10-07 21:36:20.095199,-104,0,11097600,65535
2022-10-07 21:36:20.146178,-96,-127,128000,65535
2022-10-07 21:36:20.697808,-96,-120,130560,65535
2022-10-07 21:36:20.749111,-96,-112,130560,65535
2022-10-07 21:36:20.800280,-96,-104,130560,65535
2022-10-07 21:36:20.851366,-96,-96,130560,65535
2022-10-07 21:36:20.902407,-96,-88,130560,65535
2022-10-07 21:36:20.953586,-96,-80,130560,65535
2022-10-07 21:36:21.004787,-96,-72,130560,65535
2022-10-07 21:36:21.055939,-96,-64,163840,65535
2022-10-07 21:36:21.107002,-96,-56,258560,65535
2022-10-07 21:36:21.158219,-96,-48,261120,65535
2022-10-07 21:36:21.709778,-96,-40,261120,65535
2022-10-07 21:36:21.760928,-96,-32,271360,65535
